Row.names	WT1	WT2	WT4	SH1	SH2	SH3	SH4	SH5
Syce3	0	0	0	0	0	0	0	0
Sycn	0	0	0	0	0	0	0	0
Sycp1	48	49	6	56	68	100	42	49
Sycp2	1	4	5	2	4	5	6	3
Sycp2l	0	1	2	0	0	1	0	0
Sycp3	4	4	6	5	4	5	7	1
Syde1	581	677	851	522	574	501	570	434
Syde2	2	3	2	4	5	5	6	6
Syf2	1113	1336	1153	1413	1119	1308	977	1013
Syk	823	856	621	533	653	646	557	536
Sympk	2169	2341	2886	1726	2074	1868	2145	1525
Syn1	20	25	22	12	9	8	10	11
Syn2	5	2	3	5	1	4	0	7
Syn3	7	0	4	2	12	8	4	4
Syna	16	11	10	19	15	12	9	14
Synb	0	1	0	0	0	0	0	0
Sync	7	2	2	2	0	1	6	3
Syncrip	4254	4572	2143	5175	4571	4048	4019	4422
Syndig1	1	0	4	0	1	0	0	0
Syndig1l	0	0	1	0	0	0	0	0
Syne1	1491	1079	354	1420	1602	1553	1402	1183
Syne2	1767	1516	752	2236	2462	2098	2404	2143
Syne3	1106	1079	599	1454	1462	1517	1717	1454
Syne4	9	3	6	12	10	5	11	16
Syngap1	123	118	90	158	126	147	184	136
Syngr1	61	70	16	45	36	26	18	29
Syngr2	1282	1367	2060	847	911	730	848	651
Syngr3	8	2	7	5	6	4	6	1
Syngr4	11	9	19	13	6	9	4	9
Synj1	708	606	255	497	560	607	538	532
Synj2	1082	896	774	1258	1525	1442	1587	1119
Synj2bp	899	957	502	1054	905	870	930	776
Synm	14	13	17	21	19	21	13	30
Synpo	1239	1138	899	1162	950	1279	1157	920
Synpo2	25	26	22	14	15	19	15	28
Synpo2l	9	10	15	0	3	0	4	2
Synpr	0	1	0	0	0	0	0	0
Synrg	638	640	404	427	493	538	515	392
Syp	6	11	5	5	6	10	8	9
Sypl	2464	2593	1495	2819	2445	2422	2289	2108
Sypl2	7	1	4	1	1	1	0	4
Sys1	329	308	612	283	248	291	254	246
Syt1	211	191	109	90	113	162	83	87
Syt10	0	1	0	3	2	1	0	0
Syt11	63	57	69	31	45	45	44	26
Syt12	58	91	79	48	53	29	66	55
Syt13	0	1	4	1	0	0	0	0
Syt14	0	0	4	0	0	0	2	0
Syt15	2	3	6	7	6	2	3	4
Syt16	1	0	1	1	2	0	3	3
Syt17	2	6	3	2	3	2	0	1
Syt2	8	0	0	9	6	11	3	3
Syt3	8	1	0	1	4	1	3	2
Syt4	82	56	54	93	111	108	89	80
Syt5	4	1	9	0	0	1	4	5
Syt6	0	0	0	0	0	0	0	0
Syt7	163	207	205	133	146	191	154	133
Syt8	313	274	423	271	242	125	182	146
Syt9	0	0	0	0	0	0	0	0
Sytl1	30	10	15	8	16	14	18	8
Sytl2	52	58	34	88	62	44	22	25
Sytl3	29	26	78	64	34	38	17	25
Sytl4	3	1	1	4	0	2	1	2
Sytl5	0	0	0	0	0	0	0	0
Syvn1	557	460	457	462	559	428	653	400
Szrd1	2092	2397	2206	2083	1995	1910	2131	1704
Szt2	421	397	276	497	480	446	380	330
T	0	1	0	0	1	1	0	0
T2	2	2	13	2	3	2	2	2
Taar1	0	0	0	0	0	0	0	0
Taar2	0	0	0	0	0	0	0	0
Taar3	0	0	0	0	0	0	0	0
Taar4	0	0	0	0	0	0	0	0
Taar5	0	0	0	0	0	0	0	0
Taar6	0	0	0	0	0	0	0	0
Taar7a	0	0	0	0	0	0	0	0
Taar7b	0	0	0	0	0	0	0	0
Taar7d	0	0	0	0	0	0	0	0
Taar7e	0	0	0	0	0	0	0	0
Taar7f	0	0	0	0	0	0	0	0
Taar8a	0	0	0	0	0	0	0	0
Taar8b	0	0	0	0	0	0	0	0
Taar8c	0	0	0	0	0	0	0	0
Taar9	0	0	0	0	0	0	0	0
Tab1	350	466	509	377	335	310	302	320
Tab2	2013	2236	1119	1882	2032	2308	2025	1610
Tab3	334	333	187	369	414	469	345	375
Tac1	0	2	0	1	1	0	1	0
Tac2	0	0	0	0	0	0	0	0
Tac4	2	0	0	1	0	0	2	0
Tacc1	992	996	479	711	774	821	725	711
Tacc2	670	808	706	654	695	559	647	487
Tacc3	1162	1623	1617	1231	1287	915	1090	1096
Taco1	166	122	114	163	119	130	94	130
Tacr1	4	1	4	5	9	1	2	1
Tacr2	2	2	3	1	2	3	1	1
Tacr3	0	0	0	0	0	0	0	0
Tacstd2	1	1	1	0	4	0	1	0
Tada1	176	220	83	197	216	232	201	176
Tada2a	575	586	335	429	381	387	359	382
Tada2b	540	588	262	532	562	474	613	552
Tada3	519	523	669	464	544	476	529	438
Taf1	1552	1422	585	1582	1930	1935	1605	1673
Taf10	503	715	1327	581	521	438	489	542
Taf11	479	610	491	425	342	370	443	383
Taf12	538	636	597	807	611	538	629	611
Taf13	601	645	351	621	520	601	594	657
Taf15	3236	3625	2846	3152	2949	2935	2658	2344
Taf1a	263	293	187	306	263	288	249	260
Taf1b	454	548	333	677	515	484	370	438
Taf1c	189	165	144	153	160	146	138	111
Taf1d	1861	2032	1089	1925	1710	1687	1439	1786
Taf2	1077	1028	462	1103	1084	1050	1008	1189
Taf3	292	332	228	331	299	298	335	281
Taf4	509	440	338	528	552	571	603	520
Taf4b	362	332	199	325	348	305	318	320
Taf5	216	259	199	299	279	258	268	240
Taf5l	844	1010	744	892	909	823	925	780
Taf6	465	482	356	416	409	385	498	354
Taf6l	106	112	106	119	102	102	113	72
Taf7	216	208	135	219	200	193	190	195
Taf7l	4	0	10	99	30	38	21	21
Taf8	523	459	320	571	513	557	549	442
Taf9	3	2	4	3	3	4	0	2
Taf9b	46	74	21	62	63	56	44	35
Tafa1	1	3	7	11	15	20	10	12
Tafa2	22	23	4	16	24	32	19	15
Tafa3	11	13	11	14	12	15	15	7
Tafa4	0	0	0	0	0	0	0	0
Tafa5	1	2	0	6	3	1	1	0
Tafazzin	894	720	586	845	808	789	798	670
Tagap	174	162	90	181	124	160	94	159
Tagap1	383	338	332	388	401	426	352	305
Tagln	0	4	1	3	1	1	4	0
Tagln2	2376	3741	4375	2535	2470	2168	1967	1589
Tagln3	1	6	1	2	1	4	1	2
Tal1	35	17	5	19	16	21	34	28
Tal2	3	7	1	14	11	9	12	7
Taldo1	1654	1885	2375	1522	1577	1503	1324	1432
Tamalin	85	112	150	155	114	121	138	119
Tamm41	379	453	447	386	343	274	279	329
Tanc1	800	671	538	686	815	1064	856	665
Tanc2	192	250	153	152	159	267	141	203
Tango2	258	233	249	299	233	236	242	211
Tango6	122	140	149	123	132	93	91	75
Tank	1096	1220	575	1432	1197	1206	975	1187
Taok1	2457	2515	1194	2165	2172	2500	1987	1947
Taok2	1028	952	760	1007	1187	1039	1002	959
Taok3	585	562	354	493	571	517	516	404
Tap1	1884	2105	2217	1157	1745	1368	943	614
Tap2	668	713	915	290	467	497	354	207
Tapbp	4607	5109	8777	1633	3020	2096	2079	1320
Tapbpl	606	681	518	345	459	335	298	273
Tapt1	1499	1304	865	1829	1641	1580	1563	1541
Tarbp1	361	404	160	385	460	432	482	437
Tarbp2	487	518	803	600	535	536	484	541
Tardbp	6717	6987	3962	7089	6509	7447	6850	7574
Tarm1	10	34	25	3	13	13	3	8
Tars	3446	4001	2311	4105	4097	3144	3258	4024
Tars2	1042	1120	986	1295	1083	962	1090	928
Tarsl2	340	354	286	388	361	369	347	344
Tas1r1	6	5	3	2	5	10	6	5
Tas1r2	3	2	6	5	2	0	1	5
Tas1r3	10	9	7	15	7	19	20	7
Tas2r102	0	0	0	0	0	0	0	0
Tas2r103	0	0	0	0	0	0	0	0
Tas2r104	0	0	0	0	0	0	0	0
Tas2r105	0	0	0	0	0	0	0	0
Tas2r106	0	0	0	0	0	0	0	0
Tas2r107	0	0	0	0	0	0	0	0
Tas2r108	1	0	0	1	0	2	0	0
Tas2r109	0	0	0	0	0	0	0	0
Tas2r110	0	0	0	0	0	0	0	0
Tas2r113	0	0	0	0	0	0	0	0
Tas2r114	0	0	0	0	0	0	0	0
Tas2r115	0	0	0	0	0	0	0	0
Tas2r116	0	0	0	0	0	0	0	0
Tas2r117	0	0	0	0	0	0	0	0
Tas2r118	0	0	0	0	0	0	0	0
Tas2r119	0	0	0	0	0	0	0	0
Tas2r120	0	0	0	0	0	0	0	0
Tas2r121	0	0	0	0	0	0	0	0
Tas2r122	0	0	0	0	0	0	0	0
Tas2r123	0	0	0	0	0	0	0	0
Tas2r124	0	0	0	0	0	0	0	0
Tas2r125	0	0	0	0	0	0	0	0
Tas2r126	0	0	0	0	0	0	0	0
Tas2r129	0	0	0	0	0	0	0	0
Tas2r130	0	0	0	0	0	0	0	0
Tas2r131	0	0	0	0	0	0	0	0
Tas2r134	0	0	0	0	0	0	0	0
Tas2r135	0	0	0	0	1	1	0	1
Tas2r136	0	0	0	0	0	0	0	0
Tas2r137	0	0	0	0	0	1	0	0
Tas2r138	0	0	0	0	0	0	0	0
Tas2r139	0	0	0	0	0	0	0	0
Tas2r140	0	0	0	0	0	0	0	0
Tas2r143	0	0	1	0	1	1	1	0
Tas2r144	0	0	0	0	0	0	0	0
Tasl	83	135	66	84	68	83	57	60
Tasor	235	201	94	294	343	417	234	288
Tasor2	573	506	125	617	708	670	488	557
Tasp1	266	284	178	385	361	306	252	338
Tat	0	0	0	0	0	0	0	0
Tatdn1	353	483	327	512	395	412	346	383
Tatdn2	924	1263	1430	1091	1109	943	914	904
Tatdn3	113	120	79	134	104	122	53	84
Tax1bp1	4182	4595	2604	5914	5391	5003	4233	4717
Tax1bp3	794	859	828	552	559	500	536	454
Tbata	4	5	4	7	1	4	3	7
Tbc1d1	899	1020	718	805	957	918	971	804
Tbc1d10a	326	346	343	285	235	222	295	259
Tbc1d10b	904	929	886	727	800	691	775	716
Tbc1d10c	36	22	24	18	13	33	18	15
Tbc1d12	413	409	202	528	452	564	375	399
Tbc1d13	907	834	850	886	879	975	802	804
Tbc1d14	1349	1337	824	1104	1308	1134	1231	1248
Tbc1d15	1750	2029	1069	2231	1984	2196	1738	1888
Tbc1d16	51	61	18	43	47	68	59	64
Tbc1d17	495	438	727	376	478	527	505	384
Tbc1d19	664	786	507	867	854	823	709	677
Tbc1d2	151	167	181	155	166	119	175	91
Tbc1d20	1401	1434	1562	1240	1386	1347	1386	1065
Tbc1d21	0	0	0	0	0	0	0	0
Tbc1d22a	718	808	738	724	699	617	591	533
Tbc1d22b	229	257	205	246	213	237	235	181
Tbc1d23	619	617	250	652	682	744	561	521
Tbc1d24	257	221	104	303	314	282	263	242
Tbc1d25	108	123	110	94	131	96	98	103
Tbc1d2b	785	819	532	664	696	721	617	539
Tbc1d30	54	31	23	88	129	105	76	93
Tbc1d31	898	910	529	1015	1003	857	649	944
Tbc1d32	352	381	135	374	402	371	322	355
Tbc1d4	395	321	234	378	384	370	378	377
Tbc1d5	775	746	668	614	703	743	750	564
Tbc1d7	239	275	256	196	227	210	165	173
Tbc1d8	143	126	76	94	87	136	102	104
Tbc1d8b	406	448	136	511	699	751	466	568
Tbc1d9	239	262	124	153	172	179	133	93
Tbc1d9b	1350	1320	1253	880	983	946	963	806
Tbca	2164	3088	2544	2136	1921	2052	1861	2245
Tbcb	755	900	1028	857	753	627	764	660
Tbcc	244	267	359	227	206	228	217	233
Tbccd1	270	265	200	316	300	307	271	281
Tbcd	533	621	428	419	486	426	382	395
Tbce	583	614	277	942	777	736	469	634
Tbcel	504	484	314	355	426	390	413	363
Tbck	698	644	505	577	519	599	602	489
Tbk1	1215	1130	680	1156	1155	1300	1086	1059
Tbkbp1	682	737	1079	341	446	455	476	338
Tbl1x	2278	2348	1522	2473	2554	2600	2196	1919
Tbl1xr1	1141	1231	482	1213	1179	1329	1205	1130
Tbl2	736	798	1127	722	869	1003	955	682
Tbl3	710	826	989	850	681	571	734	681
Tbp	677	672	383	933	750	722	692	755
Tbpl1	670	679	464	848	694	671	633	588
Tbpl2	0	0	0	0	0	0	0	0
Tbr1	2	5	2	12	8	13	2	3
Tbrg1	1453	1663	1814	1314	1320	1189	1135	956
Tbrg4	966	989	1021	848	832	659	766	673
Tbx1	0	3	0	0	0	2	0	0
Tbx10	0	0	0	0	0	1	0	0
Tbx15	297	343	239	227	215	282	286	249
Tbx18	12	18	9	13	7	3	11	11
Tbx19	0	0	0	0	0	1	0	0
Tbx2	6	1	7	13	5	7	6	8
Tbx20	2	2	0	1	3	1	0	0
Tbx21	36	34	35	15	19	20	13	7
Tbx22	0	0	0	0	0	0	0	0
Tbx3	7	12	12	6	8	4	3	6
Tbx4	0	1	0	2	0	0	1	0
Tbx5	2	1	4	0	0	1	0	0
Tbx6	6	2	7	2	5	3	14	3
Tbxa2r	5	7	10	6	11	13	7	1
Tbxas1	537	510	397	413	424	445	346	306
Tc2n	5	2	0	0	3	0	2	2
Tcaf1	26	62	25	35	25	23	36	45
Tcaf2	7	2	4	12	6	8	11	10
Tcaf3	0	0	0	0	1	0	0	1
Tcaim	186	172	103	215	201	202	204	176
Tcam1	80	71	66	107	107	79	64	76
Tcap	8	4	18	0	2	1	2	5
Tcea1	3041	3868	2096	4502	3567	3820	2869	3195
Tcea2	137	77	95	127	100	115	93	98
Tcea3	3	3	1	0	2	3	1	1
Tceal1	12	15	7	2	7	1	7	9
Tceal3	1	2	5	3	2	0	2	0
Tceal5	1	0	2	0	0	0	0	0
Tceal6	0	0	0	0	0	0	0	0
Tceal7	1	0	3	0	3	0	0	3
Tceal8	1708	2463	1549	2348	1934	1791	1484	2045
Tceal9	1677	2534	1782	2712	2086	2191	1674	2302
Tceanc	131	126	64	99	90	102	81	76
Tceanc2	317	332	253	310	260	320	243	276
Tcerg1	1593	1657	1052	1692	1598	1562	1611	1388
Tcerg1l	0	0	0	0	0	0	0	0
Tcf12	1967	2063	865	2389	2488	2774	1504	1913
Tcf15	0	2	0	1	0	0	1	0
Tcf19	1135	1419	1709	1784	1206	954	1173	1393
Tcf20	1471	1650	797	1567	1618	1379	1420	1474
Tcf21	0	0	0	0	0	0	0	0
Tcf23	2	0	0	1	0	0	0	0
Tcf24	6	4	0	2	4	2	2	1
Tcf25	5011	5159	6492	5299	5653	5012	4419	3988
Tcf3	1251	1347	1398	1350	1318	1073	1433	1098
Tcf4	2138	1967	1717	2072	2356	2763	2011	1817
Tcf7	40	38	29	22	27	24	14	15
Tcf7l1	7	8	12	2	1	5	4	3
Tcf7l2	535	478	391	488	468	534	432	367
Tcfl5	1	2	1	0	2	1	0	1
Tchh	0	5	0	6	7	5	0	1
Tchhl1	0	0	0	0	0	0	0	0
Tchp	194	236	217	177	193	189	199	188
Tcim	634	558	374	340	335	810	339	455
Tcirg1	1738	1791	2168	1456	1535	1596	1480	1149
Tcl1	0	0	0	0	0	0	0	0
Tcl1b1	0	0	0	0	0	0	0	0
Tcl1b2	0	0	0	0	0	0	0	0
Tcl1b3	0	0	0	0	0	0	0	0
Tcl1b4	0	0	0	0	0	0	0	0
Tcl1b5	0	1	2	0	0	0	0	0
Tcn2	634	548	489	333	331	398	576	474
Tcof1	1268	1422	1507	998	1077	810	1146	801
Tcp1	9472	11684	7267	11485	9657	9290	8430	9477
Tcp10a	0	0	0	0	0	0	0	0
Tcp10b	1	1	3	1	1	5	0	2
Tcp10c	0	0	0	0	0	0	0	0
Tcp11	0	1	5	0	1	0	2	2
Tcp11l1	190	202	182	205	239	237	198	169
Tcp11l2	217	189	119	212	214	317	234	199
Tcp11x2	35	78	95	11	58	155	4	17
Tcstv1	0	1	2	0	2	0	0	1
Tcstv3	0	0	0	0	0	0	0	0
Tcta	265	218	277	238	255	215	183	146
Tcte1	0	0	0	0	0	0	0	0
Tcte2	21	11	22	10	13	27	29	14
Tctn1	145	143	165	164	169	199	117	133
Tctn2	184	188	150	134	136	141	158	125
Tctn3	199	160	164	186	170	232	172	152
Tdg	70	83	25	81	111	98	86	85
Tdgf1	0	0	0	0	0	0	0	0
Tdh	0	0	0	0	0	0	0	0
Tdo2	11	13	8	3	10	14	12	13
Tdp1	383	410	380	388	359	367	411	319
Tdp2	641	726	480	647	591	609	515	578
Tdpoz1	0	0	0	0	0	0	0	0
Tdpoz2	0	0	0	0	0	0	0	0
Tdpoz3	0	0	0	0	0	0	0	0
Tdpoz4	0	0	0	0	0	0	0	0
Tdpoz5	0	0	0	0	0	0	0	0
Tdpoz6	0	0	0	0	0	0	0	0
Tdpoz7	0	0	0	0	0	0	0	0
Tdpoz8	0	0	0	0	3	0	0	0
Tdpoz9	0	0	0	0	0	0	0	0
Tdpoz9-ps1	0	0	0	0	0	0	0	0
Tdrd1	0	0	0	0	0	0	0	0
Tdrd12	10	25	12	18	14	8	6	10
Tdrd3	878	807	609	949	891	844	892	828
Tdrd5	2	2	0	1	0	1	3	5
Tdrd6	0	0	2	5	5	8	2	1
Tdrd7	1167	1191	872	939	988	1188	955	842
Tdrd9	14	15	39	113	25	8	20	15
Tdrkh	37	65	18	39	29	33	29	37
Tdrp	3	1	4	2	1	1	1	0
Tead1	2170	2087	929	2060	2628	2371	2288	1917
Tead2	1093	1238	1286	1362	1221	1248	1185	1066
Tead3	279	306	283	389	391	350	444	296
Tead4	316	261	323	313	350	291	270	365
Tec	136	165	99	119	119	162	90	97
Tecpr1	453	489	478	388	396	509	466	356
Tecpr2	420	356	274	356	352	356	383	329
Tecr	2039	1924	3202	1970	2184	2171	1694	1565
Tecrl	0	0	0	0	0	0	0	0
Tecta	0	0	4	4	3	2	0	2
Tectb	0	0	0	0	0	0	0	0
Tedc1	300	301	210	310	250	211	268	245
Tedc2	231	222	173	213	167	174	167	178
Teddm1a	0	0	0	0	0	0	0	0
Teddm1b	0	0	0	0	0	0	0	0
Teddm2	1	2	8	6	5	5	4	4
Teddm3	0	0	0	0	4	0	0	0
Tef	1865	1707	1097	1469	1891	1869	1095	1198
Tefm	335	406	266	352	298	251	192	245
Tek	40	62	11	52	30	17	25	53
Tekt1	0	0	0	0	0	0	0	0
Tekt2	16	17	15	11	18	20	15	5
Tekt3	0	0	0	0	0	0	0	0
Tekt4	0	0	3	0	0	0	0	0
Tekt5	0	0	1	0	0	0	0	0
Telo2	527	420	611	542	469	440	541	402
Ten1	259	273	377	194	165	174	173	143
Tenm1	0	0	0	0	0	0	0	0
Tenm2	0	0	3	0	0	0	0	0
Tenm3	469	401	134	455	636	542	766	453
Tenm4	400	381	568	361	359	343	387	273
Tent2	1050	1167	789	1103	1106	1094	867	906
Tent4a	903	927	726	692	839	864	813	669
Tent4b	988	961	530	920	966	944	911	803
Tent5a	387	313	322	205	227	284	220	289
Tent5b	131	112	331	88	43	39	116	158
Tent5c	59	59	39	41	63	98	24	27
Tent5d	1	3	3	4	2	4	0	4
Tep1	900	850	528	824	965	830	830	662
Tepp	0	0	0	0	1	0	0	0
Tepsin	302	274	346	267	239	251	234	209
Terb1	2	0	0	0	0	2	3	1
Terb2	0	0	0	0	0	0	0	0
Terf1	462	594	377	577	540	551	402	477
Terf2	648	696	684	610	569	557	535	520
Terf2ip	289	297	211	291	261	292	277	226
Tert	54	28	9	47	41	49	41	38
Tes	1741	1829	1620	2789	2476	2602	1848	2332
Tes3-ps	6	6	4	10	4	8	6	12
Tesc	1	1	4	0	3	2	2	0
Tescl	0	0	0	0	0	0	0	0
Tesk1	167	190	161	154	150	157	192	135
Tesk2	36	49	42	56	60	22	36	47
Tesl1	0	0	0	0	0	0	0	0
Tesl2	0	0	0	0	0	0	0	0
Tesmin	4	4	3	2	4	4	2	3
Tespa1	25	18	12	18	18	20	15	9
Tet1	1	1	0	1	3	5	2	3
Tet2	550	424	222	1022	880	1313	660	1059
Tet3	1138	868	391	908	1054	1221	1055	962
Tex10	858	988	578	1269	875	1047	823	964
Tex101	0	0	4	0	0	1	0	1
Tex11	1	0	1	4	1	0	1	8
Tex12	1	0	0	2	0	1	0	0
Tex13a	0	0	0	0	0	0	0	0
Tex13b	0	1	0	0	0	0	0	0
Tex13c1	0	0	0	0	0	0	0	0
Tex13c3	0	0	0	0	0	0	0	0
Tex13d	0	1	0	3	1	0	1	1
Tex14	9	12	9	6	6	15	4	5
Tex15	2	2	1	0	0	6	2	0
Tex16	0	0	0	0	0	0	0	0
Tex19.1	0	3	1	0	0	0	0	2
Tex19.2	0	0	1	0	0	0	0	0
Tex2	754	683	489	506	629	632	590	500
Tex21	0	0	0	0	0	0	0	0
Tex22	1	0	0	0	0	0	1	2
Tex24	0	0	0	0	0	0	0	0
Tex26	10	1	1	1	3	1	4	1
Tex261	1944	1918	2051	1807	1788	1511	1622	1540
Tex264	910	994	1553	755	818	694	712	624
Tex28	0	0	0	0	0	0	0	0
Tex29	0	0	0	3	1	0	0	1
Tex30	309	497	372	348	289	288	226	382
Tex33	0	0	0	0	0	0	0	0
Tex35	2	1	1	0	1	0	0	0
Tex36	0	0	0	0	0	0	0	0
Tex37	0	0	0	0	0	0	0	0
Tex38	0	1	0	3	0	0	2	3
Tex43	0	0	0	0	0	0	0	0
Tex44	0	0	0	0	0	0	0	0
Tex45	1	0	0	1	3	0	0	0
Tex46	0	0	0	0	0	0	0	0
Tex47	0	0	0	0	0	0	0	0
Tex48	0	0	0	1	3	0	0	0
Tex49	1	0	3	1	0	9	3	3
Tex50	0	0	1	0	0	0	0	0
Tex52	2	1	0	1	2	0	3	3
Tex55	0	0	0	0	0	0	0	0
Tex9	72	65	36	100	105	89	69	94
Tfam	967	1124	716	1056	812	861	857	899
Tfap2a	127	125	133	173	181	152	131	130
Tfap2b	0	9	3	0	0	0	3	0
Tfap2c	1	0	0	0	0	0	2	0
Tfap2d	0	0	0	0	0	0	0	0
Tfap2e	0	0	0	0	0	0	0	1
Tfap4	549	522	506	529	539	473	650	425
Tfb1m	176	200	136	211	195	189	180	185
Tfb2m	526	610	285	769	566	661	530	595
Tfcp2	431	345	280	369	351	314	398	370
Tfcp2l1	5	6	8	9	2	2	7	3
Tfdp1	3887	4358	2740	4700	4079	3512	3712	4063
Tfdp2	752	733	364	632	743	693	544	567
Tfe3	800	888	737	673	784	749	656	535
Tfeb	195	190	214	166	205	143	221	150
Tfec	137	183	109	106	119	89	120	155
Tff1	1	2	11	9	3	2	1	1
Tff2	0	0	0	0	0	0	0	0
Tff3	0	0	0	0	0	0	0	0
Tfg	1441	1593	1369	1522	1517	1401	1359	1214
Tfip11	712	664	667	629	674	620	653	471
Tfpi	957	920	617	1515	1273	1272	1080	1142
Tfpi2	33	55	29	42	49	15	34	39
Tfpt	261	301	461	328	303	271	253	231
Tfr2	1	1	7	3	0	2	2	1
Tfrc	4090	3665	974	2194	2168	2023	3536	5330
Tg	5	2	4	0	2	6	3	2
Tgds	456	547	432	584	437	458	435	519
Tgfa	91	101	83	26	23	8	60	31
Tgfb1	1173	1528	1487	859	962	781	851	677
Tgfb1i1	367	348	426	292	366	260	287	205
Tgfb2	15	25	12	17	9	8	13	18
Tgfb3	208	205	249	186	182	247	234	146
Tgfbi	2669	3133	1213	1231	1558	1211	829	944
Tgfbr1	843	770	215	734	761	1025	701	701
Tgfbr2	2453	2517	1265	1372	1539	1539	1576	1339
Tgfbr3	2231	1816	1104	1899	2663	2380	1875	1584
Tgfbr3l	31	17	2	22	25	23	16	11
Tgfbrap1	606	657	376	550	508	645	582	470
Tgif1	1372	1456	1184	1453	1437	1697	1623	1026
Tgif2	3	0	0	4	3	2	0	2
Tgif2lx1	0	0	0	0	0	0	0	0
Tgif2lx2	0	0	0	0	0	0	0	0
Tgm1	45	36	43	14	25	25	42	23
Tgm2	1260	1651	1593	1212	1585	2026	1254	1092
Tgm3	0	0	0	3	4	6	0	1
Tgm4	13	25	15	17	15	16	21	14
Tgm5	0	0	0	0	1	0	0	0
Tgm6	0	0	0	0	0	0	0	0
Tgm7	0	0	0	0	1	1	0	0
Tgoln1	1805	1812	1149	1806	1722	2403	1738	1440
Tgs1	971	886	467	1080	968	1147	905	1039
Tgtp1	220	363	389	213	338	200	76	82
Tgtp2	1155	1763	1067	804	1181	831	406	443
Th	0	0	0	0	0	0	0	0
Tha1	83	63	64	46	37	57	29	38
Thada	490	404	337	469	528	493	518	408
Thap1	185	242	207	204	167	211	264	220
Thap11	517	533	646	417	410	377	495	363
Thap12	2210	2070	1417	2690	2261	2115	1967	2109
Thap2	673	572	413	776	676	823	1018	997
Thap3	636	682	959	603	543	532	492	417
Thap4	241	367	544	177	191	241	220	178
Thap7	219	325	412	194	208	198	198	163
Thbd	50	65	44	65	44	35	42	67
Thbs1	330	615	484	475	349	459	340	337
Thbs2	536	685	326	462	484	837	348	560
Thbs3	503	305	206	482	409	523	490	397
Thbs4	101	84	180	30	58	0	7	137
Theg	0	0	0	0	0	0	0	0
Thegl	0	2	0	0	0	0	0	0
Them4	140	194	74	226	197	174	122	140
Them5	0	0	0	0	6	0	0	0
Them6	87	121	219	69	110	48	67	59
Them7	0	0	0	0	0	0	0	3
Themis	47	47	32	42	52	47	22	25
Themis2	541	748	537	256	427	414	304	243
Themis3	0	0	0	0	0	0	0	0
Thg1l	484	552	426	420	302	245	271	295
Thnsl1	214	221	130	282	264	245	235	239
Thnsl2	4	5	4	6	6	3	3	2
Thoc1	853	1068	490	1400	1216	1069	1018	1149
Thoc2	985	884	383	1120	1131	1235	850	938
Thoc2l	238	225	107	227	256	204	180	213
Thoc3	738	911	943	653	684	584	590	633
Thoc5	784	908	905	713	631	629	527	547
Thoc6	238	292	405	290	270	254	235	225
Thoc7	400	401	239	498	470	416	376	408
Thop1	575	635	995	580	617	449	721	549
Thpo	28	33	34	25	31	15	19	16
Thra	455	531	415	376	431	449	386	332
Thrap3	3653	3497	1904	3694	3576	3478	3247	2694
Thrb	41	35	38	210	234	240	167	114
Thrsp	1	4	6	2	1	1	10	9
Thsd1	85	76	42	126	78	57	75	68
Thsd4	362	318	314	632	708	567	646	455
Thsd7a	9	8	5	7	7	5	4	9
Thsd7b	5	1	3	4	3	1	0	1
Thtpa	100	115	50	100	122	79	93	104
Thumpd1	1036	1127	640	1105	1048	991	869	858
Thumpd2	157	143	153	167	116	171	126	125
Thumpd3	779	909	588	1011	883	899	854	849
Thy1	740	1106	1359	1023	734	407	528	538
Thyn1	1139	1624	1268	1582	1212	791	912	1081
Tia1	1438	1339	795	1531	1414	1572	1236	1368
Tial1	1659	1648	1413	1624	1769	1896	1631	1582
Tiam1	94	115	49	58	63	53	30	38
Tiam2	606	467	258	634	730	781	759	553
Ticam1	195	200	303	165	145	191	214	134
Ticam2	140	122	72	84	93	100	114	98
Ticrr	255	265	194	253	267	166	244	227
Tie1	95	119	77	98	83	88	119	108
Tifa	323	308	97	136	186	187	191	209
Tifab	1072	1238	567	498	730	778	626	671
Tigar	186	198	144	205	171	161	140	164
Tigd2	107	116	75	80	104	85	81	115
Tigd3	19	28	29	16	22	13	20	15
Tigd4	0	1	0	4	0	2	0	0
Tigd5	55	56	77	57	36	49	45	47
Tigit	123	115	127	114	145	94	103	116
Timd2	0	0	0	0	1	0	0	0
Timd4	89	151	75	34	64	61	39	29
Timeless	479	552	284	461	408	305	394	415
Timm10	413	544	477	758	539	432	573	600
Timm10b	56	51	60	54	32	41	48	50
Timm13	624	815	1459	603	519	462	593	546
Timm17a	1034	1601	1418	1665	1279	1374	1012	1361
Timm17b	222	257	336	206	204	187	193	199
Timm21	515	545	382	579	479	510	449	523
Timm22	497	654	619	443	369	385	389	381
Timm23	1288	1682	1366	1822	1418	1116	1088	1321
Timm29	632	614	440	644	590	434	598	538
Timm44	1298	1578	1805	1275	1224	1114	1182	969
Timm50	1046	1350	2199	1169	1069	843	911	1097
Timm8a1	820	1154	1049	1087	893	727	821	1045
Timm8a2	0	0	0	1	0	2	0	0
Timm8b	416	611	519	559	373	385	355	432
Timm9	489	574	468	714	484	465	503	542
Timmdc1	375	418	542	464	353	340	352	374
Timp1	2648	3460	5543	3662	3240	2043	2209	2341
